se symmetry,worst texture,se compactness,se smoothness,mean perimeter,worst concave points,se fractal dimension,mean compactness,worst smoothness,se texture,mean smoothness,worst perimeter,mean area,se perimeter,worst area,se radius,worst symmetry,mean fractal dimension,mean radius,se area,worst fractal dimension,mean texture,worst radius,worst concavity,mean symmetry,worst compactness,mean concavity,mean concave points,se concavity,se concave points
-0.7690575691170068,0.40430910817387294,-0.2606536421068488,-0.9625955166258384,0.09606344832699844,-0.28246086747682075,-0.5332877221323797,-0.46139977085517975,-0.9788515540232966,0.24558017063907098,-0.8327379637313308,0.020755822828554055,0.012384319890945615,-0.43410382852579943,-0.09293740684948343,-0.5508726043804661,-0.6867991049068957,-0.7244748902261384,0.11370188611934326,-0.39662471810157074,-0.5069456114739678,-0.022756767506852894,0.0007029997216135348,0.49372384198060215,-1.2574337584761481,0.07942460533948904,-0.004036235612247973,-0.4910441798274183,0.04605282075197267,-0.43797296437536193
-0.07136025819760361,0.1865244502714028,-0.7928829087103011,0.0886472911290649,-0.6243372954189748,-0.960215069355006,-0.37453992897348587,-0.8369204678904972,-0.13731161854287602,-0.11751500735671341,-0.8341284806583916,-0.6196038111307463,-0.594570408429191,-0.6502543353726332,-0.5661238882121477,-0.5886096660244671,-0.04883620827219803,-0.3004336742556452,-0.5823214286689595,-0.5120074034806484,-0.16645398648671786,-0.1246791492408648,-0.5481552195115543,-1.086629066293774,-0.9547362586669847,-0.7450579812348637,-0.9990316955297992,-1.0197013522290734,-0.7998717211403972,-0.9749832173206838
0.7521124182957053,0.7285298770813093,-1.145093452786115,0.09176670598887185,-1.8013877431312693,-1.7271117923422528,-0.3637584629275657,-1.1049890811280718,-1.7757898729232553,0.378595235845447,-3.0054206622646555,-1.43282490472099,-1.3427893202529413,-0.15882249336914223,-1.0854102843324287,-0.07574502825314099,-0.06287451162112713,-0.5307077120674355,-1.7940219361951555,-0.4860348069710154,-0.7397979485620231,1.1817804711678297,-1.4114720575835749,-1.3005778165847348,-0.8366104050829208,-1.1948682189064224,-1.0916726068114855,-1.2358289930799187,-0.9763304066084671,-1.8550522122310757
-0.3846121120797846,0.08500077515897364,-0.8826127377962824,-0.6121812473742038,-0.859419743918229,-0.608162342407395,-0.5812466573021627,-0.4606509758461363,0.1993043556492927,0.30489769971759,0.8233676963987115,-0.8159292833232776,-0.7986815833913264,-0.7580811399376053,-0.7272086478249696,-0.7550121378451565,0.13522154674710404,0.10956644184827503,-0.8697480606868017,-0.614978405571937,-0.2773883546277248,-0.6041776269440559,-0.8019505614877936,-0.7939570519143948,-0.36779842367116905,-0.6624190172759847,-0.715927978630372,-0.6043533223564312,-0.6568167374481758,-0.6565888293531026
-0.28138138750497504,-0.6846141813384767,-0.5329179833210098,0.2026792343375593,-0.3847497825756576,-0.5157070924733347,-0.0492370741396869,0.1694600242639726,0.6453205214539158,-0.3853426386506334,1.1570917588934302,-0.4090217237109209,-0.45726954871124964,-0.18515807236427367,-0.45749765228902767,-0.08401124175611249,0.24908778502175627,0.50692956807228,-0.3878857658333608,-0.26837065746108196,0.09385735261643749,-0.6342910579109227,-0.3810217016247629,-0.6249251941612167,1.130923343676637,-0.34648390121780964,-0.6130484579793383,-0.47322026976667475,-0.3781499862203081,-0.38175745623822854
-1.0834959830517719,-1.0890714031573492,-0.8930113348118539,-1.1241118860336146,-0.5309595981056819,-0.11592095472914846,-0.8905632004127008,-0.7408875079806677,-0.12468851951066875,-1.2972148356667779,-0.4051540086599722,-0.5994069395587462,-0.5288924714094747,-1.0416109771946245,-0.562061443616649,-1.0428920081008204,0.3099204328671189,-0.6374200710533878,-0.5034200002719051,-0.7203627905247401,-0.43610138627500766,-1.660464128551085,-0.5543453498036579,-0.45019563333770685,-0.4600842467837188,-0.28609388909401356,-0.7267833716966682,-0.5618305654972287,-0.712126490026302,-0.935744472324679
-0.33952283008159206,-1.5148158471772148,-0.029760063212704222,1.5825004073254492,1.769080525190159,0.719790180668303,0.5032201170409135,0.5644493915344213,0.22034285403630324,-0.783848584005412,0.3088764333860199,1.3305823468362143,1.8165459260403063,1.2772119084408562,1.2220582459108882,1.2594281527703184,-0.8536989336108384,-0.5321118220540931,1.736816984573038,1.2444756277283393,-0.38887190280903433,-1.180965650847894,1.2882501004791198,0.598656540192547,-0.01711229584348007,-0.30135031320949895,1.350790833105142,1.4199336059708771,0.7446864022776476,1.163928780318676
-0.6242972427017565,0.15541235628533603,1.1873230390937195,0.5686905778882277,-0.8262460882937696,0.6143851726001559,0.4515434349587445,0.1619720741735376,0.2918737485521393,0.28512519002475006,-0.46633675345067105,-0.5126791969260394,-0.8034941908453573,-0.030622882411709827,-0.718377246530407,-0.536855981484123,-0.5791721125651004,0.5307994378454538,-0.8894734177860649,-0.5090194056521066,0.6293078919109037,-0.5184701695768186,-0.8122674453079661,0.9685324311749225,-1.1983708316841155,0.9903602619015915,0.0749120775971784,-0.3158606066589669,0.969193166024746,0.9765437531948987
0.8672087433963553,-0.4701044806976978,1.6524645830160642,0.7877428213768857,0.7329157260558148,0.9456580551000464,0.9642207341768118,1.6221223418083712,0.23296595306850934,-0.41643940389482653,0.4687858799980724,0.43657376695797007,0.4542949219934328,0.10055811484705811,0.0999403974237639,-0.33091944508400406,0.634361221375718,0.44374461867270426,0.5983820891298217,-0.16493996339617173,0.41183259595130506,0.0166223345267429,0.22561106700137024,1.4993684338941726,1.2453577643361995,1.2319203103967755,1.6665840859428471,1.1052142797554616,1.468130704325239,1.6924506516934337
0.36410728110073126,0.10301304009827557,-0.8963098145103418,-0.29816015148698255,-0.7197627492522957,-0.8626401476004928,-0.7808896664973056,-0.9381949928636312,-0.41501979725141414,0.38219023760778154,-0.5365578582672679,-0.7865250144169833,-0.6698735603569691,-0.873858307972806,-0.706543168795693,-0.8865527527185311,0.8979693620389554,-0.18810487532306397,-0.6837661223223158,-0.666923598591203,-0.7842815318264859,-0.07603437614054089,-0.7606830262071045,-0.9247668182374301,0.4516996855682717,-0.9135143308433472,-0.8963988883575451,-0.9435168680837235,-0.6610527141226494,-0.631764317212773
0.8909399444480356,0.1930743647947858,0.9379803364622702,0.6750972847727498,-0.5973069093546006,-0.013527518320091352,0.3768167220197801,0.23872356260049693,0.35078154403576933,0.6212578548030255,-0.15486096178893272,-0.6297022469167464,-0.6316557952808411,-0.387892340855097,-0.6215850883420008,-0.3970491531077769,0.7575863285496575,0.07305958219518674,-0.6302258673385999,-0.4329403840176948,-0.011585215121549131,-0.2520821264083787,-0.6286269133088986,0.03173508469452841,0.566134106227834,0.33179128758314175,-0.2730772842212461,-0.4357900586391133,0.822749400992946,1.0037706374778408
-0.28968730787306324,1.2377857312743021,1.254969826130503,-0.9258557416103357,2.0803395162344676,2.6441844708267586,0.5701395614638666,3.3799186255379983,0.7126437162923502,-0.8169226002188893,1.268333113058336,2.0523234927179868,1.8561791638970317,0.7683886463462408,2.129926298991924,0.801551804823108,1.8510141782829659,1.5951148077316586,1.9622496371360514,0.9461355368477757,2.4459954652299722,1.6520132778042926,2.1424880807893887,1.9186244181527579,2.146067397914683,3.216526814086157,1.9762095018110661,2.57339521418757,0.19521971364593435,0.6546258860848189
-0.1437404214052287,-1.085796445895658,0.2861112977441765,-0.873172290644709,-0.5375124189697725,-0.35082354413816186,0.3199351942602703,-0.4570941995531797,-1.2439366336996294,-0.6946925402995165,-1.0274103335199165,-0.5866353884176282,-0.54729361755724,-0.38292336368620433,-0.6238812526785872,-0.5037911274722365,-0.36547793936472506,-0.1515980156699757,-0.5400528063133945,-0.4674172820393315,0.24048842337707613,-1.238876095014946,-0.6533874344773121,0.15993340377699478,-0.6188158625373041,-0.05915458037616936,-0.24803586612513115,-0.5906034488810004,0.33803264152818585,-0.11413319955119235
-0.7358338876446543,-1.3952799071254838,-1.142242224572168,-0.9622489149747487,-0.37655875649554466,-1.1952682373469738,-0.5533635554592657,-1.2223626987956413,-1.2860136304736502,-0.6990065424143179,-0.8577672684184346,-0.3992203007421561,-0.35309075205928586,-0.149381436748246,-0.372186315783553,-0.033335758977025606,-1.2545704847969443,-1.0446119671839937,-0.3033485211222307,-0.16746826925109173,-0.9918715870606483,-1.2967865391819982,-0.3232471522317976,-1.2139727299156908,-1.3312624169661869,-1.232818573893692,-1.0354342693237082,-1.0110185617566254,-0.8906729068553625,-1.082929805595407
-0.5483573993363791,-1.6621889239533225,0.549989673623199,1.5062480440857267,-0.7742330726850497,-0.43047961452108996,-0.11875894140131012,0.20502778719353928,0.19088895629448824,0.22580766094623103,1.4282425596703894,-0.9169136411832788,-0.7658426148814683,-0.5051602020409655,-0.7932675295082978,-0.2457415059446878,-1.2623695422130163,-0.26673503457587033,-0.8021182649178977,-0.3210053884407808,-0.879838858839037,-1.4010253386826916,-0.9030560229254825,-0.8889662506121784,-0.15738674697455546,-0.4462863423066094,-0.5199141197400932,-0.014636526632400173,-0.31461033610320466,1.2920552945913448
1.5589732540528383,-0.07383465203305366,1.3209394201002584,-0.39312900388554617,0.24309236646503402,-0.46149880260971615,2.084377878878796,0.2630594003944107,-1.3659599243442904,1.2431931596868935,-1.006552579613997,-0.00894545889497566,0.09674649761454654,0.200434555941802,-0.1296760362348638,0.0547173848589763,-0.09251092980220131,0.32439526980683653,0.23205402871492514,-0.019907145718486337,0.45686535925607047,-0.15479258020773165,-0.00961388409855894,-0.11355634359893371,-0.25705543593610936,-0.0019429899430995388,0.02470588466555879,-0.3288465982746517,0.6281970437296247,0.5905626289484847
1.3014897226421063,0.09155068968235605,-0.9149825639899165,0.3142849659884258,-0.6812649266757629,-1.0787204141401943,-0.6593193424622744,-0.8803505784150204,0.14460425984306552,1.2737506746667364,0.3366867719272463,-0.8266217447437487,-0.6409979156327836,-0.9225542842279547,-0.695238975138653,-0.7938274012504146,0.4503034663564168,-0.6767351506797915,-0.6527691325949012,-0.5936027287985222,-0.9940683072218562,-0.47445823200985876,-0.7689365332632422,-0.8826038155169745,-0.3530326919731607,-0.9688188682619816,-0.801414199027454,-0.8403928170179927,-0.5055318562169774,-0.8556654009042614
2.033597275086446,1.4310082097140875,0.4773113073853328,-0.7515151111122426,1.5561138471072111,1.6684352532816262,-0.17601224385205877,0.5850412542831175,-0.4360582956384247,1.917255990124611,0.14688121138337526,1.490969268143275,1.5249585332372557,1.145534013465199,1.16023843684895,0.775674962552936,1.7683441696726019,-0.7680022998125132,1.5649245869937405,0.6289480750487175,-0.25706869313655045,0.5192849898967543,1.3315810125238436,0.947166044661178,0.9906488925455618,0.5936932348989732,1.2064634480191592,1.572709977920108,0.3383352112906483,1.037403847474416
0.18849639331829623,-0.33583123296835543,0.47060253511722194,-0.40595326497586304,2.4653177419997974,1.6819873257475306,-0.3213761481263622,0.465234052836157,-0.5160045895090647,-0.8487383658155497,-0.1694613895230768,3.0918683530415265,2.9064599671002527,3.3626916262251347,3.3539585184183007,3.177908486633905,-0.005161486742193886,-1.0923517067303405,2.5258312685435844,3.2156348106187185,-0.6090930989701427,0.09074770306056877,2.9905359308075536,0.500845970818517,-1.1393079048920842,0.6998525193692251,0.9757863453603668,1.3180826913380566,0.22668696894202361,1.5979573474173407
