juv_fel_count,sex,juv_other_count,priors_count.1,age_cat,juv_misd_count,priors_count,is_recid,is_violent_recid,race,v_score_text,days_b_screening_arrest,score_text,age
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,0.10563880253243754,-0.8024484737087255,-0.18935256184712382,0.10563880253243754,1.034871877633807,2.792161751651698,-0.8659042062818543,-0.2544884306547635,-0.06589759600423688,-0.8382842205939496,-0.8302468421979533
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,2.564510784028913,-0.8024484737087255,-0.18935256184712382,2.564510784028913,1.034871877633807,2.792161751651698,-0.8659042062818543,-0.2544884306547635,-0.06589759600423688,1.7276430481413345,0.18190623281541937
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,0.5154507994485168,-0.8024484737087255,2.103311910014095,0.5154507994485168,-0.966303193286565,-0.358145440323592,-0.8659042062818543,-0.2544884306547635,-0.15915711058832824,0.4446794137736925,-0.7459007526135056
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.713985191299721,-0.8024484737087255,-0.18935256184712382,-0.713985191299721,-0.966303193286565,-0.358145440323592,2.6885269624312205,-0.2544884306547635,-0.06589759600423688,-0.8382842205939496,-0.32417030469126695
1.8868661946544836,0.4870285058378622,1.7533742503977268,-0.5090791928416813,1.672543794926189,-0.18935256184712382,-0.5090791928416813,1.034871877633807,-0.358145440323592,-0.8659042062818543,-2.0219053307591675,-0.6787458346996944,1.7276430481413345,-1.251977290120192
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.5090791928416813,-0.8024484737087255,-0.18935256184712382,-0.5090791928416813,1.034871877633807,-0.358145440323592,-0.8659042062818543,-0.2544884306547635,-0.05257480820650953,-0.8382842205939496,-0.6615546630290579
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,0.9252627963645961,0.4350476606087318,-0.18935256184712382,0.9252627963645961,-0.966303193286565,-0.358145440323592,-0.8659042062818543,-0.2544884306547635,0.840051974241222,1.7276430481413345,1.7844819349199261
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.713985191299721,0.4350476606087318,-0.18935256184712382,-0.713985191299721,-0.966303193286565,-0.358145440323592,0.5558682612033757,-0.2544884306547635,-0.05257480820650953,-0.8382842205939496,2.037520203673269
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,2.3596047855708737,-0.8024484737087255,-0.18935256184712382,2.3596047855708737,1.034871877633807,-0.358145440323592,-0.8659042062818543,-2.0219053307591675,-0.06589759600423688,1.7276430481413345,-0.4085163942757147
-0.1401098514754074,-2.053267905293714,-0.21303769768270914,0.7203567979065565,0.4350476606087318,-0.18935256184712382,0.7203567979065565,-0.966303193286565,-0.358145440323592,0.5558682612033757,-0.2544884306547635,-2.1442524924497013,0.4446794137736925,1.3627514869976876
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.5090791928416813,0.4350476606087318,-0.18935256184712382,-0.5090791928416813,1.034871877633807,-0.358145440323592,-0.1550179725392393,-0.2544884306547635,-0.06589759600423688,-0.8382842205939496,1.3627514869976876
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.5090791928416813,-0.8024484737087255,-0.18935256184712382,-0.5090791928416813,-0.966303193286565,-0.358145440323592,2.6885269624312205,-0.2544884306547635,-0.09254317159969154,-0.8382842205939496,0.6879827703221058
-0.1401098514754074,-2.053267905293714,-0.21303769768270914,-0.713985191299721,-0.8024484737087255,-0.18935256184712382,-0.713985191299721,1.034871877633807,-0.358145440323592,-0.8659042062818543,1.5129284694496405,-0.06589759600423688,1.7276430481413345,-0.15547812552237153
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,0.5154507994485168,-0.8024484737087255,-0.18935256184712382,0.5154507994485168,-0.966303193286565,-0.358145440323592,-0.8659042062818543,1.5129284694496405,-0.00854614825704895,0.4446794137736925,-0.23982421510681926
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,0.7203567979065565,-0.8024484737087255,-0.18935256184712382,0.7203567979065565,1.034871877633807,-0.358145440323592,-0.8659042062818543,-0.2544884306547635,-0.05257480820650953,0.4446794137736925,-0.07113203593792379
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.5090791928416813,1.672543794926189,-0.18935256184712382,-0.5090791928416813,-0.966303193286565,-0.358145440323592,0.5558682612033757,1.5129284694496405,-0.19912547398151023,-0.8382842205939496,-1.1676312005357443
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.713985191299721,1.672543794926189,-0.18935256184712382,-0.713985191299721,-0.966303193286565,-0.358145440323592,0.5558682612033757,1.5129284694496405,-0.06589759600423688,-0.8382842205939496,-1.1676312005357443
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,0.9252627963645961,-0.8024484737087255,6.688640853736533,0.9252627963645961,1.034871877633807,2.792161751651698,0.5558682612033757,1.5129284694496405,-0.06589759600423688,1.7276430481413345,-0.7459007526135056
-0.1401098514754074,-2.053267905293714,-0.21303769768270914,-0.713985191299721,-0.8024484737087255,-0.18935256184712382,-0.713985191299721,-0.966303193286565,-0.358145440323592,-0.8659042062818543,-0.2544884306547635,-0.05257480820650953,-0.8382842205939496,0.603636680737658
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.713985191299721,0.4350476606087318,-0.18935256184712382,-0.713985191299721,-0.966303193286565,-0.358145440323592,1.2667544949459906,-0.2544884306547635,-0.09254317159969154,-0.8382842205939496,2.796635009933299
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,0.7203567979065565,-0.8024484737087255,-0.18935256184712382,0.7203567979065565,1.034871877633807,2.792161751651698,-0.8659042062818543,1.5129284694496405,-0.06589759600423688,0.4446794137736925,-0.5772085734446102
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.5090791928416813,-0.8024484737087255,-0.18935256184712382,-0.5090791928416813,-0.966303193286565,-0.358145440323592,0.5558682612033757,-0.2544884306547635,-0.06589759600423688,-0.8382842205939496,-0.6615546630290579
-0.1401098514754074,0.4870285058378622,-0.21303769768270914,-0.5090791928416813,1.672543794926189,-0.18935256184712382,-0.5090791928416813,1.034871877633807,-0.358145440323592,-0.8659042062818543,-0.2544884306547635,-0.06589759600423688,-0.8382842205939496,-0.9145929317824011
