PAY_4,BILL_AMT6,SEX,PAY_5,LIMIT_BAL,BILL_AMT3,PAY_AMT1,PAY_2,BILL_AMT5,PAY_1,PAY_AMT2,AGE_BINNED,MARRIAGE,BILL_AMT1,PAY_3,PAY_AMT6,BILL_AMT2,EDUCATION,PAY_AMT4,PAY_AMT5,PAY_AMT3,BILL_AMT4,PAY_6
-0.6697099203413361,-0.6538087279613654,-1.226325831380858,0.22721235139075385,-1.1409172376381622,-0.6985624560850702,-0.33392239429948706,-1.5547525680245333,-0.6534246067217487,0.8952645681891771,-0.2660181269827336,-1.1158147414531774,0.8477779801784386,-0.7000616279353563,-1.5359226007246385,-0.29047328694593555,-0.7012830326846503,0.19637936943941137,-0.31799857849929797,-0.316654204657392,-0.1896504598454876,-0.6640131165596084,0.2522742480680985
0.18529088987010878,1.404239248342838,0.8154439663673398,0.22721235139075385,0.013754271061688441,0.9921264912634961,0.1425632084250912,0.10609662843069975,1.3167728004074828,0.011779796949857669,-0.03530527014512543,-0.08488027137016782,-1.068207554017344,1.6267181825314792,0.1375863423950547,-0.07160827337793091,1.7006347090614107,-1.0740971426455048,0.011881618657771001,0.014201245465540913,-0.012392169296625824,2.611822447458614,0.2522742480680985
0.18529088987010878,0.02532768740878272,0.8154439663673398,0.22721235139075385,-0.6790486341582219,0.22025733801493935,-0.1357741131664612,0.10609662843069975,0.00677194808763687,0.011779796949857669,0.34625830077861114,1.9769886687958511,-1.068207554017344,0.39648231852237636,0.1375863423950547,-0.19171044957337346,0.22063075532324253,1.4668558815243276,-0.21111739462040763,-0.21607414782002043,-0.09765340705062833,-0.003195573194442444,0.2522742480680985
0.18529088987010878,0.6903869153556125,-1.226325831380858,0.22721235139075385,0.3216666733816486,0.6696498572207634,-0.04338239263815883,0.10609662843069975,0.7200497156932768,0.011779796949857669,-0.07967312722928084,-0.08488027137016782,0.8477779801784386,1.8888886333442418,0.1375863423950547,-0.12632452676993206,1.0955909255408736,0.19637936943941137,-0.12007046020505659,-0.11152382558117362,-0.12465575331090495,0.694871920819697,0.2522742480680985
0.18529088987010878,-0.48401207014669095,-1.226325831380858,0.22721235139075385,-0.756026734738212,-0.5603415562742977,-0.2583819938675417,0.10609662843069975,-0.5023333730286563,0.011779796949857669,-0.203903127064916,-1.1158147414531774,0.8477779801784386,-0.4692670160824344,0.1375863423950547,-0.23575703355393438,-0.5886816924513584,-1.0740971426455048,-0.28501055878359105,-0.28356865964509875,-0.22510211795525994,-0.5243996177567805,0.2522742480680985
0.18529088987010878,0.5314703667266182,0.8154439663673398,1.9882233789625678,-0.6790486341582219,0.3390982127154014,-0.1305443931365573,0.10609662843069975,0.5257095633520417,0.011779796949857669,-0.07967312722928084,-1.1158147414531774,0.8477779801784386,0.20413300390732808,0.1375863423950547,0.1829317374016585,0.26279462512409857,0.19637936943941137,-0.31799857849929797,-0.15122647959592556,0.01715087912818447,0.4761119895365928,0.2522742480680985
-0.6697099203413361,-0.6315798279635452,0.8154439663673398,0.22721235139075385,0.4756228745416287,-0.6032336839208405,0.15621858850317366,-0.7243279697969167,-0.5016087148334856,-0.8717049742894618,-0.0018075380465880947,0.9460541987128417,-1.068207554017344,-0.6770927123331761,-1.5359226007246385,-0.29047328694593555,-0.5766087100192389,1.4668558815243276,-0.31799857849929797,-0.2285143127446427,0.3049592568826864,-0.5149666932495102,-0.6169233252592303
1.8952925102929985,0.9171451294147008,-1.226325831380858,1.9882233789625678,0.3216666733816486,0.6284454795087521,-0.08986879290397135,1.7669458248859329,0.8470790034058147,1.7787493394284968,-0.05305241297878759,0.9460541987128417,-1.068207554017344,0.4693878129649468,1.8110952855147477,-0.1044380254131316,0.5404591335687605,0.19637936943941137,-0.06069202471678417,-0.09167249857379764,-0.1601074114206773,0.7331630674192259,1.9906693947227563
0.18529088987010878,-0.6538087279613654,-1.226325831380858,-1.5337986761810602,-0.909982935898192,-0.24999926227811073,-0.21770639363495575,0.10609662843069975,-0.6662708201815931,0.011779796949857669,-0.13291455573026734,0.9460541987128417,-1.068207554017344,-0.035054883700401177,0.1375863423950547,-0.29047328694593555,-0.13502212038421235,0.19637936943941137,-0.31799857849929797,-0.316654204657392,-0.30782265354472876,-0.676134502252641,-1.4861208985865593
0.18529088987010878,-0.41886532406874216,0.8154439663673398,0.22721235139075385,-0.909982935898192,-0.43399310427885057,-0.04338239263815883,0.10609662843069975,-0.35414077211624667,0.011779796949857669,-0.17728241281442275,-0.08488027137016782,0.8477779801784386,-0.28797225977859575,0.1375863423950547,-0.23575703355393438,-0.3258231402915945,-1.0740971426455048,-0.2520225390678842,-0.2504831146328054,-0.2487365566951082,-0.39397039965213504,0.2522742480680985
