se area,worst fractal dimension,mean radius,mean concavity,worst concavity,se concavity,worst area,worst compactness,se compactness,mean concave points,se symmetry,mean compactness,mean symmetry,mean perimeter,se smoothness,worst symmetry,worst smoothness,mean fractal dimension,se concave points,mean area,se texture,worst perimeter,se perimeter,se fractal dimension,mean texture,mean smoothness,se radius,worst texture,worst radius,worst concave points
-0.39662471810157074,-0.5069456114739678,0.11370188611934326,-0.004036235612247973,0.49372384198060215,0.04605282075197267,-0.09293740684948343,0.07942460533948904,-0.2606536421068488,-0.4910441798274183,-0.7690575691170068,-0.46139977085517975,-1.2574337584761481,0.09606344832699844,-0.9625955166258384,-0.6867991049068957,-0.9788515540232966,-0.7244748902261384,-0.43797296437536193,0.012384319890945615,0.24558017063907098,0.020755822828554055,-0.43410382852579943,-0.5332877221323797,-0.022756767506852894,-0.8327379637313308,-0.5508726043804661,0.40430910817387294,0.0007029997216135348,-0.28246086747682075
-0.5120074034806484,-0.16645398648671786,-0.5823214286689595,-0.9990316955297992,-1.086629066293774,-0.7998717211403972,-0.5661238882121477,-0.7450579812348637,-0.7928829087103011,-1.0197013522290734,-0.07136025819760361,-0.8369204678904972,-0.9547362586669847,-0.6243372954189748,0.0886472911290649,-0.04883620827219803,-0.13731161854287602,-0.3004336742556452,-0.9749832173206838,-0.594570408429191,-0.11751500735671341,-0.6196038111307463,-0.6502543353726332,-0.37453992897348587,-0.1246791492408648,-0.8341284806583916,-0.5886096660244671,0.1865244502714028,-0.5481552195115543,-0.960215069355006
-0.4860348069710154,-0.7397979485620231,-1.7940219361951555,-1.0916726068114855,-1.3005778165847348,-0.9763304066084671,-1.0854102843324287,-1.1948682189064224,-1.145093452786115,-1.2358289930799187,0.7521124182957053,-1.1049890811280718,-0.8366104050829208,-1.8013877431312693,0.09176670598887185,-0.06287451162112713,-1.7757898729232553,-0.5307077120674355,-1.8550522122310757,-1.3427893202529413,0.378595235845447,-1.43282490472099,-0.15882249336914223,-0.3637584629275657,1.1817804711678297,-3.0054206622646555,-0.07574502825314099,0.7285298770813093,-1.4114720575835749,-1.7271117923422528
-0.614978405571937,-0.2773883546277248,-0.8697480606868017,-0.715927978630372,-0.7939570519143948,-0.6568167374481758,-0.7272086478249696,-0.6624190172759847,-0.8826127377962824,-0.6043533223564312,-0.3846121120797846,-0.4606509758461363,-0.36779842367116905,-0.859419743918229,-0.6121812473742038,0.13522154674710404,0.1993043556492927,0.10956644184827503,-0.6565888293531026,-0.7986815833913264,0.30489769971759,-0.8159292833232776,-0.7580811399376053,-0.5812466573021627,-0.6041776269440559,0.8233676963987115,-0.7550121378451565,0.08500077515897364,-0.8019505614877936,-0.608162342407395
-0.26837065746108196,0.09385735261643749,-0.3878857658333608,-0.6130484579793383,-0.6249251941612167,-0.3781499862203081,-0.45749765228902767,-0.34648390121780964,-0.5329179833210098,-0.47322026976667475,-0.28138138750497504,0.1694600242639726,1.130923343676637,-0.3847497825756576,0.2026792343375593,0.24908778502175627,0.6453205214539158,0.50692956807228,-0.38175745623822854,-0.45726954871124964,-0.3853426386506334,-0.4090217237109209,-0.18515807236427367,-0.0492370741396869,-0.6342910579109227,1.1570917588934302,-0.08401124175611249,-0.6846141813384767,-0.3810217016247629,-0.5157070924733347
-0.7203627905247401,-0.43610138627500766,-0.5034200002719051,-0.7267833716966682,-0.45019563333770685,-0.712126490026302,-0.562061443616649,-0.28609388909401356,-0.8930113348118539,-0.5618305654972287,-1.0834959830517719,-0.7408875079806677,-0.4600842467837188,-0.5309595981056819,-1.1241118860336146,0.3099204328671189,-0.12468851951066875,-0.6374200710533878,-0.935744472324679,-0.5288924714094747,-1.2972148356667779,-0.5994069395587462,-1.0416109771946245,-0.8905632004127008,-1.660464128551085,-0.4051540086599722,-1.0428920081008204,-1.0890714031573492,-0.5543453498036579,-0.11592095472914846
1.2444756277283393,-0.38887190280903433,1.736816984573038,1.350790833105142,0.598656540192547,0.7446864022776476,1.2220582459108882,-0.30135031320949895,-0.029760063212704222,1.4199336059708771,-0.33952283008159206,0.5644493915344213,-0.01711229584348007,1.769080525190159,1.5825004073254492,-0.8536989336108384,0.22034285403630324,-0.5321118220540931,1.163928780318676,1.8165459260403063,-0.783848584005412,1.3305823468362143,1.2772119084408562,0.5032201170409135,-1.180965650847894,0.3088764333860199,1.2594281527703184,-1.5148158471772148,1.2882501004791198,0.719790180668303
-0.5090194056521066,0.6293078919109037,-0.8894734177860649,0.0749120775971784,0.9685324311749225,0.969193166024746,-0.718377246530407,0.9903602619015915,1.1873230390937195,-0.3158606066589669,-0.6242972427017565,0.1619720741735376,-1.1983708316841155,-0.8262460882937696,0.5686905778882277,-0.5791721125651004,0.2918737485521393,0.5307994378454538,0.9765437531948987,-0.8034941908453573,0.28512519002475006,-0.5126791969260394,-0.030622882411709827,0.4515434349587445,-0.5184701695768186,-0.46633675345067105,-0.536855981484123,0.15541235628533603,-0.8122674453079661,0.6143851726001559
-0.16493996339617173,0.41183259595130506,0.5983820891298217,1.6665840859428471,1.4993684338941726,1.468130704325239,0.0999403974237639,1.2319203103967755,1.6524645830160642,1.1052142797554616,0.8672087433963553,1.6221223418083712,1.2453577643361995,0.7329157260558148,0.7877428213768857,0.634361221375718,0.23296595306850934,0.44374461867270426,1.6924506516934337,0.4542949219934328,-0.41643940389482653,0.43657376695797007,0.10055811484705811,0.9642207341768118,0.0166223345267429,0.4687858799980724,-0.33091944508400406,-0.4701044806976978,0.22561106700137024,0.9456580551000464
-0.666923598591203,-0.7842815318264859,-0.6837661223223158,-0.8963988883575451,-0.9247668182374301,-0.6610527141226494,-0.706543168795693,-0.9135143308433472,-0.8963098145103418,-0.9435168680837235,0.36410728110073126,-0.9381949928636312,0.4516996855682717,-0.7197627492522957,-0.29816015148698255,0.8979693620389554,-0.41501979725141414,-0.18810487532306397,-0.631764317212773,-0.6698735603569691,0.38219023760778154,-0.7865250144169833,-0.873858307972806,-0.7808896664973056,-0.07603437614054089,-0.5365578582672679,-0.8865527527185311,0.10301304009827557,-0.7606830262071045,-0.8626401476004928
-0.4329403840176948,-0.011585215121549131,-0.6302258673385999,-0.2730772842212461,0.03173508469452841,0.822749400992946,-0.6215850883420008,0.33179128758314175,0.9379803364622702,-0.4357900586391133,0.8909399444480356,0.23872356260049693,0.566134106227834,-0.5973069093546006,0.6750972847727498,0.7575863285496575,0.35078154403576933,0.07305958219518674,1.0037706374778408,-0.6316557952808411,0.6212578548030255,-0.6297022469167464,-0.387892340855097,0.3768167220197801,-0.2520821264083787,-0.15486096178893272,-0.3970491531077769,0.1930743647947858,-0.6286269133088986,-0.013527518320091352
0.9461355368477757,2.4459954652299722,1.9622496371360514,1.9762095018110661,1.9186244181527579,0.19521971364593435,2.129926298991924,3.216526814086157,1.254969826130503,2.57339521418757,-0.28968730787306324,3.3799186255379983,2.146067397914683,2.0803395162344676,-0.9258557416103357,1.8510141782829659,0.7126437162923502,1.5951148077316586,0.6546258860848189,1.8561791638970317,-0.8169226002188893,2.0523234927179868,0.7683886463462408,0.5701395614638666,1.6520132778042926,1.268333113058336,0.801551804823108,1.2377857312743021,2.1424880807893887,2.6441844708267586
-0.4674172820393315,0.24048842337707613,-0.5400528063133945,-0.24803586612513115,0.15993340377699478,0.33803264152818585,-0.6238812526785872,-0.05915458037616936,0.2861112977441765,-0.5906034488810004,-0.1437404214052287,-0.4570941995531797,-0.6188158625373041,-0.5375124189697725,-0.873172290644709,-0.36547793936472506,-1.2439366336996294,-0.1515980156699757,-0.11413319955119235,-0.54729361755724,-0.6946925402995165,-0.5866353884176282,-0.38292336368620433,0.3199351942602703,-1.238876095014946,-1.0274103335199165,-0.5037911274722365,-1.085796445895658,-0.6533874344773121,-0.35082354413816186
-0.16746826925109173,-0.9918715870606483,-0.3033485211222307,-1.0354342693237082,-1.2139727299156908,-0.8906729068553625,-0.372186315783553,-1.232818573893692,-1.142242224572168,-1.0110185617566254,-0.7358338876446543,-1.2223626987956413,-1.3312624169661869,-0.37655875649554466,-0.9622489149747487,-1.2545704847969443,-1.2860136304736502,-1.0446119671839937,-1.082929805595407,-0.35309075205928586,-0.6990065424143179,-0.3992203007421561,-0.149381436748246,-0.5533635554592657,-1.2967865391819982,-0.8577672684184346,-0.033335758977025606,-1.3952799071254838,-0.3232471522317976,-1.1952682373469738
-0.3210053884407808,-0.879838858839037,-0.8021182649178977,-0.5199141197400932,-0.8889662506121784,-0.31461033610320466,-0.7932675295082978,-0.4462863423066094,0.549989673623199,-0.014636526632400173,-0.5483573993363791,0.20502778719353928,-0.15738674697455546,-0.7742330726850497,1.5062480440857267,-1.2623695422130163,0.19088895629448824,-0.26673503457587033,1.2920552945913448,-0.7658426148814683,0.22580766094623103,-0.9169136411832788,-0.5051602020409655,-0.11875894140131012,-1.4010253386826916,1.4282425596703894,-0.2457415059446878,-1.6621889239533225,-0.9030560229254825,-0.43047961452108996
-0.019907145718486337,0.45686535925607047,0.23205402871492514,0.02470588466555879,-0.11355634359893371,0.6281970437296247,-0.1296760362348638,-0.0019429899430995388,1.3209394201002584,-0.3288465982746517,1.5589732540528383,0.2630594003944107,-0.25705543593610936,0.24309236646503402,-0.39312900388554617,-0.09251092980220131,-1.3659599243442904,0.32439526980683653,0.5905626289484847,0.09674649761454654,1.2431931596868935,-0.00894545889497566,0.200434555941802,2.084377878878796,-0.15479258020773165,-1.006552579613997,0.0547173848589763,-0.07383465203305366,-0.00961388409855894,-0.46149880260971615
-0.5936027287985222,-0.9940683072218562,-0.6527691325949012,-0.801414199027454,-0.8826038155169745,-0.5055318562169774,-0.695238975138653,-0.9688188682619816,-0.9149825639899165,-0.8403928170179927,1.3014897226421063,-0.8803505784150204,-0.3530326919731607,-0.6812649266757629,0.3142849659884258,0.4503034663564168,0.14460425984306552,-0.6767351506797915,-0.8556654009042614,-0.6409979156327836,1.2737506746667364,-0.8266217447437487,-0.9225542842279547,-0.6593193424622744,-0.47445823200985876,0.3366867719272463,-0.7938274012504146,0.09155068968235605,-0.7689365332632422,-1.0787204141401943
0.6289480750487175,-0.25706869313655045,1.5649245869937405,1.2064634480191592,0.947166044661178,0.3383352112906483,1.16023843684895,0.5936932348989732,0.4773113073853328,1.572709977920108,2.033597275086446,0.5850412542831175,0.9906488925455618,1.5561138471072111,-0.7515151111122426,1.7683441696726019,-0.4360582956384247,-0.7680022998125132,1.037403847474416,1.5249585332372557,1.917255990124611,1.490969268143275,1.145534013465199,-0.17601224385205877,0.5192849898967543,0.14688121138337526,0.775674962552936,1.4310082097140875,1.3315810125238436,1.6684352532816262
3.2156348106187185,-0.6090930989701427,2.5258312685435844,0.9757863453603668,0.500845970818517,0.22668696894202361,3.3539585184183007,0.6998525193692251,0.47060253511722194,1.3180826913380566,0.18849639331829623,0.465234052836157,-1.1393079048920842,2.4653177419997974,-0.40595326497586304,-0.005161486742193886,-0.5160045895090647,-1.0923517067303405,1.5979573474173407,2.9064599671002527,-0.8487383658155497,3.0918683530415265,3.3626916262251347,-0.3213761481263622,0.09074770306056877,-0.1694613895230768,3.177908486633905,-0.33583123296835543,2.9905359308075536,1.6819873257475306
1.281480831604896,-0.9869289666979297,1.3563993833729537,0.24058017859758396,-0.02476713741959582,-0.2897996155812882,1.7360458012544318,-0.11954459249996546,-0.4820431269545034,0.7887125625339717,-0.7785500495376788,0.004725122274401841,-0.8550675697054309,1.2980965255836387,-0.8596548262522128,-0.562014186249742,-0.5412507875734774,-1.1246462364234577,0.33911434468837265,1.3437780173207972,-0.7547290697305026,1.7374899064485718,1.3010629988515414,-0.7671340029214765,0.43357753252951703,-0.4009824578787879,1.3729987382894064,0.10792547599081209,1.7669535097351157,0.966739056713676
1.304925122259609,0.45961125945758097,1.5395634135804017,2.0021144170829093,1.9328686758285876,0.24272316635253074,2.3825043760164144,0.8403387580993191,-0.132627904657069,2.038677912365262,-0.4225820337624733,1.1971811741761824,0.7876200816979524,1.588877951427664,-0.9937896652239067,1.141299953420405,0.4896356333900387,-0.2526939347092983,0.23180838898501271,1.581577444461149,-0.30445509899810697,2.004801441960339,0.956215983330386,-0.1648590031148999,-0.29841048174202095,1.122328835716897,1.1846728306564882,0.07681338200474534,2.152804964609561,1.6563889666452667
-0.3184770825858607,0.743537340293723,0.2799584673845654,-0.1603292244190342,0.27911035966476927,-0.3593906609476395,0.18790115431760734,0.5129613239545301,-0.33277294398903945,-0.19720429111173107,-0.6159913223336683,-0.12668840181273316,-0.8107703746114078,0.28159018904156685,-0.5033483289320542,0.7856629352475174,0.7126437162923502,-0.38748849342839575,-0.5321459523657733,0.17346512232292208,-1.5373609533907224,0.30588812737443954,-0.4440417828635849,-0.3273245431861802,-0.6389238934442868,-0.4934518335283661,-0.487618101053379,-0.9302359759653225,0.3040193840346797,0.15813206624803391
2.130761752871215,0.8473323679108042,1.522655964638176,1.618474957580853,1.6057255578737004,0.7295579141545276,2.0663402096710732,1.0119735293985292,0.38506568869881014,1.468312790421467,-0.18764314335083765,1.1522534736335726,-0.07986665556001409,1.5397317949469842,-0.3009329646956998,0.0884272022506714,0.7294745150019579,0.407237759019614,0.9204884032006062,1.5900702811447331,-0.10133749942620797,1.891936571410926,2.1711309011246582,0.3812780183146436,-0.1246791492408648,1.3309063747760965,2.530987429879605,0.052251202542060414,1.9877348234868035,1.254344150156763
-0.23320422147901249,-1.3246746914836698,-0.5034200002719051,-0.8315132434385478,-1.0669245098422095,-0.5808717270701141,-0.618229155850067,-1.1757976887620658,-0.9309158981266795,-0.7128245464403851,1.100961073755407,-1.0658645419055488,-0.8956733318749533,-0.5575804328660502,0.2695733529978613,-0.9566464915029901,-1.1513672407967825,-0.7778310697191141,-0.20542334097046855,-0.5271939040727579,-0.556464722537755,-0.6917779257189236,-0.1319900166571216,-0.8660260707909513,-1.039664167080287,-0.6283319754533156,-0.08437064234319838,-1.4853412318219934,-0.6430705506571399,-1.0053886442413547
-0.6524433014221155,-0.39820796349416876,-0.46678719423041526,-0.6464781343539548,-0.3376659976986529,-0.5690715063340807,-0.48717116063875815,-0.011478255015277872,-0.63914021089943,-0.632616951167039,-0.6005660416500761,-0.49322355873952856,-1.0617878134775418,-0.46911735120082565,-1.0842526961583048,0.19293457162603728,-0.1920117143491032,-0.3032418942289596,-0.718570030632506,-0.4960535028996165,-0.7843878342697621,-0.43307976190698,-0.8023050367407507,-0.825502629445941,-0.49298957414331585,-0.4572983934247721,-0.9113513932274458,-0.2588697373186106,-0.46149339542210677,-0.14151931383141264
-0.20010639937824118,0.6221685513869772,0.657558160427613,1.120113730446349,1.4827501332723718,0.6487717875770677,0.17324102816863352,1.3622355997165463,0.8831920296060324,1.0216965297565488,-0.42732827397280915,0.9912625466892186,-0.07248378971100991,0.7124381608555312,-0.1030234219235105,0.22257098980711146,0.3928585408097892,0.08569657207510109,1.0486149174732746,0.5027040910898617,0.11975510895736352,0.4781555613709118,-0.19161774268383416,0.30580775599320253,0.15560740052766733,0.17051999914341737,-0.3704535096634334,0.4141339799589466,0.30814613756274856,1.3371623707817353
0.29567139417289545,-0.3290112784161149,1.4860231585966857,0.9141079756655024,0.7486960543779521,-0.05076950323599444,1.3156710996332517,0.7786773772992328,-0.1762349243997888,1.1739636471326156,-0.4973353170752663,0.77785596911182,0.2929680698146864,1.4455349950256802,-0.44026682843373827,1.0586299448100402,0.8262516075822063,-0.5194748321741778,0.5457183489530506,1.3862422007387172,-0.39954289561185446,1.3365226031809208,0.01757619612654963,-0.6678701603607629,-0.2914612284419745,0.5452643109864457,0.23046427194389463,0.4468835525758592,1.5461721959834278,1.6639178957929914
1.6342944213596458,1.2103403745504364,0.8491759151061741,1.657949114185566,0.5288596775809817,0.1528599469011988,1.0207022963948609,0.9058142449282769,0.7182680446816436,2.331499291934621,0.31545831894478643,2.339093562967527,4.527041634218464,0.9868375345393301,0.38291209290417627,1.8011002108201046,0.9398594988720634,1.6161764575315172,1.983938471663755,0.7286135468731962,-0.4338751624421489,1.3365226031809208,2.19050991208334,1.3690833729356768,-0.7037835909113853,1.581199421647135,2.2973770482738853,-0.7402884547872284,1.2284121743221204,2.1126420729973887
-0.3947859502070834,-0.9682568453276617,-0.06946214408810454,-0.8394080747594904,-0.7825616457737311,-0.37482171883322174,-0.24342448490883029,-0.8207044174741448,-0.6145413792496905,-1.0192175603845675,-0.4688578758132502,-1.017192866317721,-0.7627817465928811,-0.14475271842833518,-1.1078216084324009,-0.576052489598672,-1.991224096406243,-1.1063928065969135,-0.7313826820597729,-0.1662483450204379,-1.070549974551588,-0.22992299491803667,-0.5757196778392422,-0.6660112869045698,-0.7593776173117549,-1.779679991060095,-0.5487162008579518,-0.9744478989981546,-0.16230376463710944,-1.0439367614777055
-0.2612454318699437,-0.3905194429299405,-0.21035755193998776,-0.7439299584718404,-0.9680693615719522,-0.7362110431183089,-0.31354581118765723,-0.7011957619028433,-0.7090232553589167,-0.40472552967610287,-0.5673423601777234,-0.5314121042007472,-1.6191941850773417,-0.22789163314148617,-0.37545231967997417,-1.1157472627908611,-0.6296124807989218,-0.3453651938286777,-0.3931286843799278,-0.2777876001315077,1.270155672904402,-0.31813580163691985,-0.2885127974772425,-0.288659975297363,2.6133266509773563,-0.2369014604855511,-0.2371158918546304,2.5690558581518066,-0.25721909578269464,-0.5581702528665023
-0.3012386335750423,2.2263234491091666,-0.472423010544491,0.8548967407584326,1.242022178550851,0.1347057611534551,-0.24995972186680648,1.7322038845170653,0.46445282720478714,0.823851128082295,0.14578023142527163,1.2608287499448807,1.0091060571680717,-0.3822924747516241,0.20302583598864898,1.6747554806797367,1.9749536195129818,1.8969984548629697,-0.03405412813077446,-0.5045463395832005,-0.5881007380462987,-0.11884020127203526,-0.32329563765949154,0.4909515522300387,-0.865932834579131,2.220837208095346,-0.25975812884103083,-0.35548097653850325,-0.1705572716932471,0.8944613368955181
-0.518443091111354,-0.8880765594435671,-0.9514673972408938,-0.8139965864452062,-0.8374020378256752,-0.3657446259593498,-0.7805503116441277,-0.8270612608555971,-0.40992382507231295,-1.0353100048965531,-0.44038043455123366,-0.9595356506213711,-1.5305997948892947,-0.9683603907837369,-0.13075155401068245,-0.9535268685365611,-1.0335516498295239,-0.8059132694522592,-0.9562447146083061,-0.849355508936711,0.03886756930483749,-0.8794900262116312,-0.5275205993009827,-0.521019157321505,-1.0350313315469226,-1.2464167495320757,-0.5544666102513234,-0.8516370016847318,-0.8968658926333792,-1.2131870887185587
-0.4499489870417023,-1.2324124447129312,0.19260331451639817,-0.6702859850561724,-0.7778135598817879,-0.5279220186391946,-0.21710690905103355,-0.9618263405423841,-0.7364174087870357,-0.5888210578749261,-0.5483573993363791,-0.9825610971494588,-0.5708272345187785,0.11285505179123076,-0.07494868818524887,-0.9004932781072711,-0.7684665701531912,-1.2833106649157282,-0.16378222383185131,0.0718341766760336,-1.068033473317954,-0.16933238020203586,-0.5916204047796989,-0.7370202529311476,-1.0975746112473392,-0.7743362527947545,-0.6777410116217262,-1.3658052917702623,-0.14166999699676486,-0.5292591649392393
-0.4846557310501499,3.253290124473937,-0.11173076644366961,1.5333588074019402,1.996018218191432,0.6881058566971794,-0.3274994252330661,3.3061583057646335,1.9129885727610314,0.8075549817410437,-0.09627801930186822,2.370917350851876,0.9426602645270361,0.06944261356662967,-0.17165054883926095,1.0679888137093265,1.3858756646766865,1.9938820439423202,0.7523223532177284,-0.21805464879030048,-0.08695749237686996,0.04154672003502494,-0.4008116814942182,1.610365147549546,0.7347118421981879,1.1988072667052703,-0.6996644474339553,0.9970763725399936,-0.2613458493107639,1.597663319293013
-0.7031473261126027,-0.7156340267887338,-0.8443868872734622,-0.9227972305869468,-1.083115482733736,-0.6919753438463063,-0.8160525448482694,-1.20917111651469,-1.055475436571269,-0.8869896104625081,-0.039323136777835166,-1.2038300223218144,-1.1171593073450716,-0.8778495525984842,-0.36089505033420877,-0.8240625154297643,-1.227105834990021,-0.16002267558991892,-0.8638334661891439,-0.7763171134578886,-0.44987292028453746,-0.9816624353405737,-0.9439208860541934,-0.5146989875704483,-0.652822400044379,-0.997514219588098,-0.9534012619164756,-0.9220485828110941,-0.9525770652623098,-1.1181720028742723
