PR.AXIS ASPECT RATIO,SKEWNESS ABOUT MAJOR AXIS,SCALED VARIANCE ALONG MAJOR AXIS,KURTOSIS ABOUT MAJOR AXIS,SCATTER RATIO,HOLLOWS RATIO,ELONGATEDNESS,SKEWNESS ABOUT MINOR AXIS,MAX.LENGTH ASPECT RATIO,RADIUS RATIO,SCALED RADIUS OF GYRATION,PR.AXIS RECTANGULARITY,DISTANCE CIRCULARITY,MAX.LENGTH RECTANGULARITY,COMPACTNESS,CIRCULARITY,SCALED VARIANCE ALONG MINOR AXIS,KURTOSIS ABOUT MINOR AXIS
-0.21630475723464015,-1.420706387895529,-1.1441998228693258,1.9853905791723336,-1.0720705129537964,1.8262676773322848,1.1519401330479313,-0.04558182576200451,-0.12704372467482117,-0.5830825875911028,-1.7016332125508429,-0.9874928977017738,-0.8922605147669653,-0.9539948842453146,-0.5339596947497329,-1.4329080015673858,-0.9814790351848639,0.6144937299491664
0.1552206284991326,-0.0713430289445365,-0.4249190769937537,0.5200683730731225,-0.6750799597279666,0.06961775297917176,0.5050528642522804,-0.467213714060547,-0.32653944087507075,-0.402829380356673,-0.89981051524233,-0.5964589208191986,-0.6338367257542239,-0.8844082687360457,-0.5339596947497329,-0.776851128459967,-0.6596902680812541,-0.2735875349392229
-0.21630475723464015,-1.2857700520004298,-0.7191702912155786,1.1713226868949942,-0.5529290202738651,1.2857600083005576,0.3756754104931502,-0.8888456023590896,-0.12704372467482117,-0.19253397191650495,-1.639954543527111,-0.5964589208191986,-0.6338367257542239,-1.0235814997545836,-0.28681025042460273,-1.4329080015673858,-0.5849893042893447,1.058534362393361
-0.5878301429684128,0.4684023146358605,-1.3076727196592286,-0.9452538330260886,-1.1331459826808472,-1.1465245023422141,1.4106950405661918,-0.2563977699112758,-0.12704372467482117,-1.2139688129116069,-1.0848465223135253,-0.9874928977017738,-1.021472409273336,-1.441101192810197,-0.9046838612374283,-1.4329080015673858,-1.0561799989767733,1.6135851529486043
0.7744296047220872,-0.341215700734735,-0.6864757118575981,0.031627637706718836,-0.6750799597279666,0.47499850475296707,0.6344303180114106,-1.310477490657632,0.271947707725678,-0.19253397191650495,-0.5297385010999395,-0.5964589208191986,-0.05238320047555546,-0.60606180669897,-0.7811091390748632,-0.776851128459967,-0.6826751800172262,0.059442939393923096
-1.2070391191913674,1.6828293376917538,3.2368738111000677,-1.1080674114815565,2.7146086101233493,-1.5519052541160094,-1.9531187571711932,-0.8888456023590896,-0.5260351570753203,0.37826785099252264,2.6775522881341116,2.922846871123978,1.3043416918413375,1.4815366585790974,2.555408359314395,2.0113905822465634,3.0581192375622375,0.9475242042823123
1.022113195211269,-0.0713430289445365,1.5694502638430599,-0.13118594074874906,1.279335071537657,0.20474467023710352,-1.3062314883755424,-1.0996615465083608,0.07245199152542843,1.7902513076622224,2.1841229359442575,1.3587109635936774,1.239735744588152,1.4119500430698286,0.578212804713353,1.683362145692854,1.2940272464763767,-0.7176281673834175
0.40290421898831447,-0.880961044315132,-0.5883919737836565,0.8456955299840583,-0.46131581568328905,1.0155061737846942,0.3756754104931502,0.5868660066858092,0.271947707725678,-0.07236516709355179,-0.9614891842660618,-0.5964589208191986,0.5290703248031129,0.5769106569586016,-0.03966080609947253,-0.12079425535254804,-0.5045421125134423,0.5034835718381178
-0.21630475723464015,1.0081476582162576,1.9290906367808458,-0.13118594074874906,1.5847124201729106,-1.2816514196001458,-1.4356089421346725,0.16523411838726676,-0.5260351570753203,0.7688164666671204,1.0739068935170861,1.7497449404762526,0.6582822193094837,0.9944303500142151,1.0725116933636134,1.027305272585435,1.6962632053558888,-0.6066180092723689
-0.3401465524792311,0.3334659787407613,1.0136424147573904,-0.45681309765968486,1.4625614807188092,-0.20063608153669177,-1.3062314883755424,1.851761671581437,0.47144342392592764,0.4984366558154758,1.3823002386357448,1.3587109635936774,1.1751297973349668,1.7598831206161731,1.1960864155261786,1.8473763639697087,1.4261904901082163,-0.16257737682817422
-1.0831973239467765,1.0081476582162576,-0.5883919737836565,-1.4336945683924922,-0.5223912854103397,-1.4167783368580777,0.5050528642522804,-0.467213714060547,-0.12704372467482117,-1.4543064225575133,0.48795953779163437,-0.5964589208191986,-0.8922605147669653,-0.11895549813408761,-1.646132194212819,-0.12079425535254804,-0.5907355322733377,0.39247341372706906
-0.5878301429684128,-1.420706387895529,-0.980726926079423,2.4738313145387374,-0.9193818386361695,1.9613945945902165,0.893185225529671,0.5868660066858092,-0.72553087327557,-0.4929559839738879,-1.6707938780389768,-0.9874928977017738,-0.82765456751378,-1.7890342703565416,-0.6575344169122981,-1.7609364381210952,-0.8723007034889962,1.8356054691707018
-0.21630475723464015,-0.0713430289445365,0.03280503401797398,-0.13118594074874906,-0.2170139367750861,-0.4708899160525553,-0.012456950784240401,-1.310477490657632,-0.12704372467482117,0.017761436523663097,-1.177364525849123,-0.20542494393662342,-0.37541293674148235,-1.1627547307731214,0.4546380825507879,-1.2688937832905312,-0.2574543092017419,-1.3836891160497093
-0.8355137334575947,0.3334659787407613,0.8828640973254682,1.0085091084395263,0.5464294348130481,0.06961775297917176,-0.9180991270981518,-1.310477490657632,-0.72553087327557,-0.22257617312224326,-0.37554182854061013,0.576643009828527,0.012222746777629915,-0.4668885756804322,0.3310633603882228,-0.28480847362940276,0.5642562925092616,-0.7176281673834175
-0.3401465524792311,-1.1508337161053306,-1.340367299017209,0.6828819515285904,-1.1636837175443726,0.6101254220108988,1.2813175868070614,-1.0996615465083608,-0.32653944087507075,-0.6732091912083177,-0.9306498497541958,-0.9874928977017738,-0.82765456751378,-0.9539948842453146,-0.6575344169122981,-0.776851128459967,-1.0561799989767733,-1.2726789579386608
-0.9593555287021857,-0.6110883725249335,1.046336994115371,0.19444121616218674,1.4625614807188092,0.7452523392688306,-1.3062314883755424,-0.467213714060547,0.6709391401261772,0.4683944546097375,0.3954415342560368,1.3587109635936774,1.6919773753604497,1.6902965051069043,0.9489369712010484,1.3553337091391444,1.4319367180922093,1.2805546786154582
-0.46398834772382197,-0.7460247084200328,1.1444207321893127,0.35725479461765464,1.2182596018106062,0.8803792565267624,-1.176854034616412,1.851761671581437,0.47144342392592764,0.8589430702843353,0.3646021997441709,1.3587109635936774,1.4335535863477082,0.7856705034864083,2.3082589149892647,0.8632910543085803,1.1676102308285299,1.058534362393361
0.5267460142329053,-0.880961044315132,0.03280503401797398,0.8456955299840583,-0.18647620191156072,0.47499850475296707,-0.1418344045433706,1.4301297832828943,-0.5260351570753203,0.6786898630499055,0.17956619267297563,-0.20542494393662342,-0.11698914772874085,-0.32771534466189434,-0.5339596947497329,-0.12079425535254804,-0.22872316928177672,-0.16257737682817422
-0.46398834772382197,0.06359330695056276,-0.6537811324996176,-0.13118594074874906,-0.8583063689091188,0.06961775297917176,0.7638077717705407,-0.6780296582098183,-0.12704372467482117,-0.8835045996484857,0.025369520113646255,-0.9874928977017738,-1.021472409273336,0.020217732884450234,-0.7811091390748632,0.043219962924306694,-0.8148384236490659,-0.051567218717125565
0.27906242374372353,-1.2857700520004298,-1.046116084795384,2.3110177360832695,-0.9499195734996949,1.9613945945902165,0.893185225529671,2.2733935598799793,-0.12704372467482117,-0.19253397191650495,-0.46805983207620777,-0.9874928977017738,-0.2462010422351116,-0.18854211364335652,-0.03966080609947253,-0.28480847362940276,-0.8895393874409754,-0.051567218717125565
-0.46398834772382197,0.8732113223211583,-0.7845594499315397,-1.2708809899370244,-0.6140044900009158,-1.4167783368580777,0.6344303180114106,2.695025448178522,-0.5260351570753203,-0.8534623984427474,0.11788752364924389,-0.5964589208191986,-1.021472409273336,-0.8148216532267768,-0.7811091390748632,-0.6128369101831123,-0.6769289520332332,-1.161668799827612
-0.7116719382130038,-0.0713430289445365,-0.6537811324996176,-0.45681309765968486,-0.5834667551373905,-0.6060168333104871,0.5050528642522804,1.4301297832828943,-0.32653944087507075,-0.7933779960312708,-0.2830238250050125,-0.5964589208191986,-0.6338367257542239,-0.5364751911897011,-0.28681025042460273,-0.28480847362940276,-0.6252129001772959,1.1695445205044097
0.5267460142329053,-0.341215700734735,1.3405882083371958,-0.13118594074874906,1.4014860109917584,0.7452523392688306,-1.3062314883755424,-1.0996615465083608,0.47144342392592764,1.549913698016316,1.1664248970526836,1.3587109635936774,1.3689476390945228,1.3423634275605596,1.9375347485015693,1.5193479274159993,1.3859668942202652,1.1695445205044097
-0.7116719382130038,-0.20627936483963577,-0.09797328341394822,-0.45681309765968486,-0.24755167163861147,-0.6060168333104871,-0.012456950784240401,0.7976819508350805,-0.5260351570753203,-0.4328715815624113,0.30292353072043915,-0.20542494393662342,0.0768286940308153,0.020217732884450234,-0.16323552826203763,0.2072341812011614,-0.30917036105767914,-0.8286383254944661
0.27906242374372353,0.19852964284566202,-0.3595299182777926,-0.6196266761151528,-0.36970261109271296,0.06961775297917176,0.24629795673401997,-0.467213714060547,0.271947707725678,-0.19253397191650495,0.3954415342560368,-0.5964589208191986,0.0768286940308153,0.36815081043079484,0.08391391606309258,0.5352626177548708,-0.45282606065750497,0.17045309750497176
0.27906242374372353,0.19852964284566202,0.9809478353994099,-0.29399951920421696,1.370948276128233,0.06961775297917176,-1.3062314883755424,1.6409457274321655,0.47144342392592764,0.8589430702843353,1.4748182421713425,1.3587109635936774,1.239735744588152,1.6902965051069043,1.3196611376887437,1.5193479274159993,1.3399970703483208,-0.9396484836055148
1.022113195211269,-0.20627936483963577,0.8501695179674877,-0.29399951920421696,0.6380426394036242,-0.20063608153669177,-0.7887216733390215,-0.8888456023590896,0.271947707725678,1.2795338871646713,0.11788752364924389,0.576643009828527,1.0459179028285959,-0.4668885756804322,-0.7811091390748632,-0.12079425535254804,0.5700025204932546,0.9475242042823123
-0.3401465524792311,-0.7460247084200328,-0.4249190769937537,0.6828819515285904,-0.4918535505468144,0.3398715874950353,0.24629795673401997,1.2193138391336231,-0.32653944087507075,-0.22257617312224326,0.3954415342560368,-0.5964589208191986,-0.82765456751378,-0.32771534466189434,0.08391391606309258,-0.28480847362940276,-0.49879588452944923,-0.16257737682817422
-0.8355137334575947,0.06359330695056276,1.0136424147573904,-0.29399951920421696,1.279335071537657,-0.20063608153669177,-1.176854034616412,-0.6780296582098183,0.271947707725678,0.25809904616956947,1.2589429005882813,1.3587109635936774,1.4335535863477082,1.2727768120512908,0.7017875268759182,1.1913194908622897,1.2710423345404045,-1.161668799827612
0.1552206284991326,-0.20627936483963577,-0.5883919737836565,0.031627637706718836,-0.5834667551373905,0.06961775297917176,0.3756754104931502,-0.04558182576200451,-0.5260351570753203,-0.4929559839738879,0.05620885462551213,-0.5964589208191986,-0.5692307785010385,-0.18854211364335652,-0.9046838612374283,0.043219962924306694,-0.5792430763053517,-1.2726789579386608
0.1552206284991326,0.3334659787407613,1.0136424147573904,-0.6196266761151528,1.4320237458552838,-0.20063608153669177,-1.3062314883755424,-0.2563977699112758,0.47144342392592764,0.8589430702843353,1.3823002386357448,1.3587109635936774,1.3689476390945228,1.6902965051069043,0.4546380825507879,1.683362145692854,1.3859668942202652,1.2805546786154582
-0.09246296199004923,-0.7460247084200328,1.2425044702632544,-0.13118594074874906,1.4930992155823344,0.7452523392688306,-1.3062314883755424,-1.310477490657632,0.47144342392592764,1.12932288113598,1.0739068935170861,1.3587109635936774,1.6919773753604497,1.4119500430698286,1.3196611376887437,1.3553337091391444,1.4836527699481465,-0.3845976930502715
0.03137883325454169,-0.0713430289445365,1.2751990496212349,0.031627637706718836,1.1571841320835554,0.3398715874950353,-1.176854034616412,-0.04558182576200451,0.271947707725678,0.9490696739015502,1.2589429005882813,0.9676769867111022,1.3689476390945228,0.5073240414493326,1.813960026339004,0.6992768360317256,1.1446253188925577,0.39247341372706906
0.27906242374372353,-0.341215700734735,-0.4903082357097148,0.5200683730731225,-0.5223912854103397,0.47499850475296707,0.3756754104931502,1.851761671581437,0.07245199152542843,-0.25261837432798157,0.2412448616967074,-0.5964589208191986,0.3998584302967422,0.020217732884450234,0.3310633603882228,0.2072341812011614,-0.5562581643693795,-0.16257737682817422
0.7744296047220872,-0.20627936483963577,-0.4249190769937537,0.5200683730731225,-0.5529290202738651,0.20474467023710352,0.3756754104931502,-0.6780296582098183,-0.32653944087507075,0.017761436523663097,-0.5297385010999395,-0.5964589208191986,-0.6984426730074093,-0.675648422208239,-0.4103849725871679,-0.6128369101831123,-0.5734968483213586,0.6144937299491664
0.27906242374372353,-1.0158973802102313,0.8501695179674877,0.6828819515285904,1.0655709274929794,1.0155061737846942,-1.047476580857282,-1.310477490657632,0.271947707725678,1.339618289576148,0.3646021997441709,0.9676769867111022,1.239735744588152,0.6464972724678705,1.0725116933636134,1.1913194908622897,1.0354469871966903,0.725503888060215
0.6505878094774963,-0.6110883725249335,0.8501695179674877,0.19444121616218674,0.9739577229024032,0.3398715874950353,-1.047476580857282,0.7976819508350805,0.271947707725678,1.339618289576148,1.2281035660764155,0.9676769867111022,1.4981595336008937,1.0640169655234841,1.4432358598513089,1.5193479274159993,0.9262686555008226,0.8365140461712637
0.40290421898831447,-0.880961044315132,1.3078936289792154,0.8456955299840583,1.3404105412647076,1.2857600083005576,-1.3062314883755424,3.1166573364770644,0.6709391401261772,1.7902513076622224,1.4131395731476106,1.3587109635936774,1.8211892698668206,1.0640169655234841,2.9261325258020903,1.1913194908622897,1.3342508423643278,1.391564836726507
-0.9593555287021857,-0.0713430289445365,1.1444207321893127,-0.6196266761151528,1.706863359627012,0.3398715874950353,-1.4356089421346725,-0.467213714060547,0.8704348563264268,0.25809904616956947,1.1972642315645494,1.7497449404762526,1.1751297973349668,2.803682353255207,0.7017875268759182,2.0113905822465634,1.6675320654359236,-0.6066180092723689
0.03137883325454169,-0.880961044315132,-0.8826431880054814,0.8456955299840583,-0.8583063689091188,0.8803792565267624,0.893185225529671,-0.467213714060547,-0.5260351570753203,-0.25261837432798157,-1.393239867432184,-0.9874928977017738,-0.2462010422351116,-1.7194476548472728,-0.6575344169122981,-1.4329080015673858,-0.8550620195370171,2.5016664178369936
